;;"I01";"I01";"I01";"I01";"I01";"I01";"I02";"I02";"I02";"I02";"I02";"I02";"I02";"I03";"I03";"I03";"I03";"I03";"I03";"I04";"I04";"I04";"I04";"I04";"I04";"I05";"I05";"I05";"I05";"I05";"I05";"I07";"I07";"I07";"I07";"I07";"I07";"I08";"I08";"I08";"I08";"I08";"I08";"I09";"I09";"I09";"I09";"I09";"I09";"I10";"I10";"I10";"I10";"I10";"I10";"I11";"I11";"I11";"I11";"I11";"I11";"I12";"I12";"I12";"I12";"I12";"I12";"I13";"I13";"I13";"I13";"I13";"I13";"I14";"I14";"I14";"I14";"I14";"I14";"I14";"I16";"I16";"I16";"I16";"I16";"I16";"I17";"I17";"I17";"I17";"I17";"I17";"I18";"I18";"I18";"I18";"I18";"I18";"I19";"I19";"I19";"I19";"I19";"I19";"I22";"I22";"I22";"I22";"I22";"I22";"I23";"I23";"I23";"I23";"I23";"I23";"I24";"I24";"I24";"I24";"I24";"I24";"I25";"I25";"I25";"I25";"I25";"I25";"I25";"I28";"I28";"I28";"I28";"I28";"I28";"I29";"I29";"I29";"I29";"I29";"I29";"I30";"I30";"I30";"I30";"I30";"I30";"I32";"I32";"I32";"I32";"I32";"I32";"I33";"I33";"I33";"I33";"I33";"I33";"I36";"I36";"I36";"I36";"I36";"I36";"I37";"I37";"I37";"I37";"I37";"I37";"I39";"I39";"I39";"I39";"I39";"I39";"I40";"I40";"I40";"I40";"I40";"I40";"I41";"I41";"I41";"I41";"I41";"I41";"I42";"I42";"I42";"I42";"I42";"I42";"I43";"I43";"I43";"I43";"I43";"I43";"I44";"I44";"I44";"I44";"I44";"I44";"I45";"I45";"I45";"I45";"I45";"I45";"I46";"I46";"I46";"I46";"I46";"I46";"I47";"I47";"I47";"I47";"I47";"I47";"I48";"I48";"I48";"I48";"I48";"I48";"I49";"I49";"I49";"I49";"I49";"I49";"I50";"I50";"I50";"I50";"I50";"I50";"I51";"I51";"I51";"I51";"I51";"I51";"I52";"I52";"I52";"I52";"I52";"I52";"I55";"I55";"I55";"I55";"I55";"I55";"I56";"I56";"I56";"I56";"I56";"I56";"I58";"I58";"I58";"I58";"I58";"I58"
2022-05-25 00:00:00;2022-05-25 02:00:00;;;;;;;51,4379;5,3581;3,14;4,23;9,73;10363;18;51,5108;5,3606;3,45;4,74;11,86;18;51,4915;5,4392;3,04;4,22;10,68;25;51,4024;5,3514;6,06;7,02;11,93;6;51,4569;5,4384;2,14;2,94;8,64;17;51,4464;5,4482;2,64;3,48;8,14;25;51,4422;5,4844;3,45;4,72;9,94;19;51,3707;5,1565;3,84;4,69;9,34;5;51,4454;5,4854;3,88;4,80;9,63;32;51,4416;5,4714;2,24;3,40;8,59;10;51,4815;5,5199;1,58;2,56;6,82;5;51,4681;5,3902;2,18;3,16;8,65;11840;27;51,3469;5,3887;4,27;5,05;10,21;5;51,4136;5,4706;4,09;5,09;10,03;20;51,5695;5,3114;3,96;4,86;10,01;7;51,4332;5,5198;2,85;3,88;10,27;41;51,4372;5,4233;3,30;4,47;11,62;14;51,4584;5,4050;2,12;3,19;9,77;24;51,4444;5,4788;1,51;2,80;12,42;26;51,4545;5,3888;2,60;3,81;8,69;11596;23;51,4492;5,4570;2,76;3,91;9,25;28;51,4350;5,4798;2,66;3,84;10,07;14;51,4374;5,4516;1,98;2,93;7,32;2;51,4797;5,4751;3,60;4,61;10,33;22;51,5295;5,4719;3,98;5,11;12,08;11;51,4388;5,4819;4,07;5,26;10,07;25;51,4687;5,4723;4,36;5,53;13,07;29;51,4389;5,4650;2,70;4,00;9,19;15;51,4528;5,4850;3,71;4,84;11,78;30;51,4320;5,6272;4,32;5,29;10,74;12;51,5923;5,7812;4,75;5,86;14,86;4;51,5304;5,2846;4,92;6,10;14,12;23;51,3564;5,6358;3,09;3,95;10,55;9;51,5835;5,5480;2,90;4,12;9,86;22;51,5092;5,3780;5,42;6,17;10,61;20;51,4769;5,2616;2,95;4,34;9,55;9;51,4664;5,6784;2,48;3,59;9,57;26;51,4735;5,6531;3,84;4,92;9,46;26;51,3770;5,7723;2,57;3,46;8,05;6;51,4692;5,6347;1,90;2,69;6,81;24;51,4776;5,6567;2,44;3,49;7,66;20;51,3071;5,4218;2,27;3,29;8,97;7;51,4165;5,1266;3,14;4,19;8,81;10;51,4903;5,3941;2,51;3,45;7,78;22
2022-05-26 00:00:00;2022-05-26 02:00:00;;;;;;;51,4379;5,3581;6,94;9,68;17,02;9676;16;51,5108;5,3606;5,25;8,12;18,47;17;51,4915;5,4392;5,35;8,11;17,12;24;51,4025;5,3514;9,89;12,49;21,06;6;51,4569;5,4384;3,97;5,98;14,39;16;51,4465;5,4483;4,52;6,24;13,08;14;51,4422;5,4844;6,34;9,15;15,65;14;51,3707;5,1565;6,40;8,42;15,01;3;51,4454;5,4854;6,12;8,46;16,29;28;51,4416;5,4712;4,14;7,00;13,74;7;51,4815;5,5199;4,14;6,60;12,61;4;51,4681;5,3902;4,79;7,29;15,15;12160;32;51,3469;5,3887;8,35;11,09;20,08;4;51,4136;5,4706;6,96;9,58;18,14;18;51,5696;5,3114;5,10;7,19;15,43;8;51,4332;5,5198;4,67;7,04;16,19;33;51,4372;5,4233;5,41;8,22;19,24;10;51,4584;5,4050;3,73;6,39;17,07;24;51,4444;5,4788;3,53;6,54;19,95;21;51,4545;5,3888;5,37;8,15;13,80;9060;23;51,4491;5,4570;6,08;8,80;14,77;24;51,4350;5,4798;4,93;7,60;15,69;11;51,4375;5,4517;4,09;6,16;11,26;2;51,4797;5,4751;5,47;7,99;17,00;22;51,5295;5,4719;6,09;8,77;18,06;10;51,4388;5,4817;7,20;10,04;16,43;23;51,4687;5,4723;6,42;9,08;18,94;26;51,4389;5,4650;5,56;8,32;13,96;12;51,4528;5,4850;5,65;8,23;18,45;21;51,4320;5,6272;8,22;11,06;20,45;12;51,5923;5,7812;7,57;10,47;27,31;4;51,5305;5,2845;6,49;9,18;20,04;27;51,3564;5,6359;4,88;6,97;15,97;6;51,5835;5,5480;4,44;7,39;15,88;18;51,5092;5,3780;7,43;9,42;16,71;16;51,4769;5,2616;5,10;8,26;14,61;8;51,4665;5,6784;5,05;7,67;15,02;13;51,4735;5,6531;5,55;7,92;13,66;23;51,3769;5,7723;4,28;6,42;11,96;3;51,4692;5,6348;4,02;6,05;11,11;24;51,4775;5,6568;3,94;6,25;12,24;7;51,3072;5,4218;5,19;7,62;16,11;5;51,4165;5,1265;5,71;8,55;15,04;12;51,4903;5,3941;4,71;6,96;12,47;19
2022-05-27 00:00:00;2022-05-27 02:00:00;;;;;;;51,4379;5,3581;5,01;7,52;14,31;10791;21;51,5108;5,3607;5,04;7,54;14,88;23;51,4915;5,4392;4,83;7,34;15,40;33;51,4025;5,3514;8,17;10,51;17,90;8;51,4568;5,4383;3,34;5,19;12,54;22;51,4465;5,4486;4,22;5,91;12,19;23;51,4422;5,4844;5,52;8,19;14,50;18;51,3707;5,1565;5,86;7,90;14,47;7;51,4454;5,4854;5,16;7,47;14,70;32;51,4414;5,4714;3,87;6,37;12,51;12;51,4815;5,5199;3,69;6,02;11,25;4;51,4681;5,3902;4,33;6,67;14,57;10431;40;;;;;;;51,4136;5,4706;5,32;7,81;15,76;25;51,5696;5,3114;4,93;6,92;14,29;8;51,4332;5,5198;4,29;6,56;14,99;31;51,4372;5,4233;4,67;7,18;17,17;11;51,4584;5,4050;3,40;5,78;14,68;30;51,4444;5,4788;3,31;6,08;17,91;30;51,4545;5,3888;5,35;8,09;13,74;14058;33;51,4492;5,4570;5,45;8,00;13,71;31;51,4350;5,4800;4,63;7,00;15,26;20;51,4375;5,4517;3,49;5,37;10,43;3;51,4797;5,4751;4,94;7,38;16,23;27;51,5295;5,4719;5,95;8,45;15,61;11;51,4388;5,4818;6,87;9,53;15,49;42;51,4686;5,4724;5,47;7,92;17,24;30;51,4390;5,4650;5,09;7,66;13,41;18;51,4528;5,4850;4,96;7,42;16,76;32;51,4320;5,6272;7,04;9,65;17,81;21;51,5923;5,7813;6,85;9,53;20,10;4;51,5305;5,2845;5,52;7,58;15,46;30;51,3563;5,6359;4,52;6,41;14,98;9;51,5835;5,5481;3,71;6,44;13,65;19;51,5092;5,3780;6,91;8,84;15,86;20;51,4769;5,2616;5,12;8,41;14,10;8;51,4661;5,6785;5,05;7,67;15,36;21;51,4735;5,6531;4,92;7,04;11,98;34;51,3769;5,7724;3,68;5,70;10,79;6;51,4692;5,6349;3,45;5,32;10,00;32;51,4778;5,6567;3,78;6,22;12,24;12;51,3072;5,4218;4,22;6,18;12,30;13;51,4165;5,1264;5,15;7,48;12,30;16;51,4903;5,3941;4,28;6,31;10,82;26
2022-05-28 00:00:00;2022-05-28 02:00:00;;;;;;;51,4379;5,3581;3,75;5,99;13,00;10438;37;51,5108;5,3607;4,35;6,59;13,70;27;51,4915;5,4392;3,88;6,12;13,38;32;51,4025;5,3514;6,83;9,05;16,91;9;51,4568;5,4381;2,87;4,55;11,33;26;51,4464;5,4486;3,74;5,24;11,32;23;51,4422;5,4844;4,40;6,84;13,46;25;51,3707;5,1565;5,14;6,89;12,93;9;51,4454;5,4854;4,27;6,34;13,58;39;51,4416;5,4714;3,33;5,74;11,81;15;51,4815;5,5199;3,08;5,24;10,75;4;51,4681;5,3902;3,31;5,36;11,70;10800;50;;;;;;;51,4136;5,4706;4,43;6,64;14,45;34;51,5696;5,3114;3,89;5,44;11,88;8;51,4332;5,5198;3,91;5,90;13,40;37;51,4372;5,4233;4,17;6,49;16,00;12;51,4584;5,4050;2,80;4,97;13,50;35;51,4445;5,4788;2,67;5,15;16,46;34;51,4545;5,3887;4,75;7,37;13,34;18275;40;51,4491;5,4569;4,35;6,69;12,63;41;51,4350;5,4801;4,05;6,44;14,20;27;51,4374;5,4513;2,74;4,52;9,46;3;51,4797;5,4751;4,35;6,65;15,02;33;51,5295;5,4719;5,00;7,21;14,50;10;51,4386;5,4819;6,04;8,60;14,63;47;51,4686;5,4724;4,77;7,18;17,08;17;51,4390;5,4650;4,36;6,92;15,05;26;51,4528;5,4850;4,11;6,35;15,07;34;51,4320;5,6272;6,31;8,93;17,74;32;51,5923;5,7812;6,04;8,63;17,68;5;51,5304;5,2845;4,56;6,33;13,55;33;51,3564;5,6360;4,22;6,23;16,69;9;51,5835;5,5481;3,11;5,53;12,11;23;51,5092;5,3780;5,79;7,55;14,29;22;51,4768;5,2616;3,89;6,62;12,50;8;51,4661;5,6785;4,58;7,28;15,54;27;51,4736;5,6531;4,82;6,94;11,84;43;51,3770;5,7724;3,57;5,55;10,71;9;51,4693;5,6348;3,06;4,91;9,87;41;51,4779;5,6569;3,09;5,40;11,44;15;51,3072;5,4218;3,39;5,41;11,14;13;51,4165;5,1265;4,17;6,24;11,16;22;51,4903;5,3941;3,56;5,33;9,85;32
2022-05-29 00:00:00;2022-05-29 02:00:00;;;;;;;51,4379;5,3581;2,25;3,67;8,19;9203;28;51,5108;5,3607;3,60;5,12;9,59;19;51,4915;5,4392;3,08;4,77;9,86;15;51,4025;5,3515;6,00;7,47;12,59;8;51,4568;5,4381;2,82;4,18;9,19;22;51,4465;5,4483;3,80;4,94;9,67;17;51,4422;5,4844;3,85;5,78;10,05;21;51,3707;5,1565;4,01;5,04;8,45;8;51,4454;5,4854;4,17;5,91;11,29;22;51,4416;5,4714;3,55;5,50;9,74;11;51,4815;5,5199;2,37;3,86;7,57;5;51,4681;5,3902;2,78;4,12;8,17;5848;32;;;;;;;51,4136;5,4706;4,47;6,27;12,13;20;51,5696;5,3114;3,30;4,36;8,33;7;51,4332;5,5197;3,22;4,67;9,56;21;51,4372;5,4233;3,57;5,10;10,96;13;51,4584;5,4050;2,62;4,19;9,78;20;51,4445;5,4787;3,60;5,75;13,12;26;51,4545;5,3887;3,46;5,14;9,10;13702;25;51,4492;5,4569;5,78;7,61;11,77;31;51,4351;5,4797;4,17;6,11;11,49;19;51,4374;5,4513;2,85;4,34;8,05;2;51,4797;5,4751;4,54;6,66;12,89;18;51,5295;5,4719;4,08;5,60;10,92;9;51,4386;5,4816;5,86;7,84;12,17;31;51,4686;5,4724;5,14;7,64;14,83;10;51,4390;5,4650;4,15;5,81;9,39;24;51,4528;5,4850;4,30;6,33;12,59;20;51,4320;5,6272;4,70;6,26;12,23;17;51,5923;5,7812;4,81;6,28;10,95;5;51,5305;5,2845;3,77;4,74;9,17;21;51,3564;5,6359;3,23;4,29;8,70;7;51,5835;5,5480;2,22;3,74;7,86;19;51,5092;5,3780;5,11;6,19;10,26;13;51,4769;5,2616;2,66;4,12;7,79;8;51,4661;5,6785;3,21;4,99;10,13;17;51,4736;5,6531;3,94;5,23;8,60;24;51,3769;5,7723;2,42;3,64;7,07;6;51,4693;5,6348;2,14;3,30;6,85;22;51,4776;5,6568;2,67;4,21;8,60;10;51,3072;5,4218;2,41;3,65;7,41;11;51,4165;5,1266;2,90;4,19;7,62;17;51,4903;5,3941;2,70;3,73;6,83;18
2022-05-30 00:00:00;2022-05-30 02:00:00;;;;;;;51,4379;5,3582;3,28;4,71;8,78;9442;33;51,5108;5,3607;3,90;5,47;10,59;25;51,4915;5,4392;3,35;4,73;9,69;35;51,4025;5,3515;6,39;7,71;12,08;9;51,4568;5,4381;2,15;3,19;7,99;22;51,4465;5,4482;3,78;4,93;9,56;33;51,4422;5,4844;3,53;5,36;10,47;27;51,3707;5,1565;4,43;5,58;9,83;14;51,4454;5,4854;4,27;5,71;10,75;40;51,4414;5,4714;3,10;4,87;9,28;15;51,4815;5,5199;2,28;3,54;7,14;6;51,4681;5,3902;3,13;4,50;8,65;8410;53;;;;;;;51,4136;5,4706;4,51;6,10;11,73;29;51,5696;5,3113;3,30;4,31;8,53;11;51,4331;5,5198;2,98;4,27;9,23;35;51,4372;5,4233;3,72;5,22;11,33;25;51,4584;5,4050;2,70;4,29;10,47;48;51,4445;5,4787;2,63;4,44;12,49;39;51,4545;5,3888;3,69;5,38;9,54;11441;45;51,4492;5,4570;3,46;4,86;8,69;41;51,4351;5,4797;3,66;5,34;11,43;28;51,4375;5,4517;3,01;4,36;8,26;3;51,4797;5,4751;3,84;5,23;10,69;34;51,5296;5,4719;4,56;6,02;11,23;19;51,4390;5,4821;4,89;6,67;11,21;54;51,4686;5,4724;4,72;6,41;12,74;21;51,4390;5,4650;4,04;5,70;10,12;37;51,4528;5,4850;4,31;5,93;12,45;41;51,4320;5,6272;4,86;6,15;10,83;30;51,5923;5,7812;5,07;6,27;10,65;8;51,5304;5,2845;3,86;4,85;9,44;32;51,3564;5,6359;3,36;4,35;8,85;11;51,5835;5,5480;2,79;4,21;8,09;47;51,5092;5,3780;5,67;6,83;11,14;33;51,4769;5,2616;2,87;4,31;7,81;15;51,4661;5,6785;3,82;5,39;10,04;43;51,4736;5,6531;4,81;6,20;9,55;47;51,3769;5,7723;2,86;4,00;7,15;17;51,4693;5,6348;2,80;3,93;7,11;53;51,4777;5,6567;3,19;4,62;8,51;29;51,3071;5,4218;2,63;3,79;7,58;18;51,4165;5,1266;3,31;4,54;7,80;21;51,4903;5,3941;3,27;4,51;9,38;31
2022-05-31 00:00:00;2022-05-31 02:00:00;;;;;;;51,4379;5,3582;7,70;8,78;12,15;14572;29;51,5108;5,3607;6,04;7,02;10,88;32;51,4915;5,4392;5,87;6,86;10,83;35;51,4025;5,3514;11,70;12,73;16,55;12;51,4568;5,4381;4,60;5,43;9,40;27;51,4464;5,4486;6,04;6,86;11,17;41;51,4422;5,4844;6,10;7,24;10,52;29;51,3707;5,1565;7,32;8,23;12,45;16;51,4454;5,4854;8,02;9,09;13,54;37;51,4413;5,4715;4,87;6,25;10,47;16;51,4815;5,5199;4,94;5,78;8,55;8;51,4681;5,3902;5,55;6,52;10,37;17231;46;;;;;;;51,4136;5,4706;8,23;9,49;14,33;25;51,5696;5,3114;5,18;5,86;9,62;15;51,4331;5,5197;5,56;6,53;10,57;39;51,4372;5,4233;6,57;7,78;13,19;44;51,4584;5,4050;5,63;6,86;11,87;53;51,4445;5,4788;5,48;6,80;12,98;37;51,4545;5,3888;5,68;6,80;9,95;16221;46;51,4492;5,4569;6,88;7,95;11,19;39;51,4351;5,4797;5,55;6,74;11,25;30;51,4375;5,4517;5,47;6,47;9,70;3;51,4797;5,4751;6,77;7,83;12,34;36;51,5295;5,4719;7,34;8,30;12,39;24;51,4388;5,4817;7,79;8,99;12,66;48;51,4686;5,4724;8,24;9,47;14,73;25;51,4390;5,4650;5,84;7,12;10,86;47;51,4527;5,4850;7,78;9,13;16,57;37;51,4320;5,6272;8,50;9,51;13,39;36;51,5923;5,7813;6,98;7,85;11,59;13;51,5304;5,2845;6,74;7,52;11,95;28;51,3564;5,6360;5,58;6,42;11,57;25;51,5835;5,5481;5,82;6,85;9,82;58;51,5092;5,3780;8,53;9,37;12,94;34;51,4769;5,2616;4,50;5,43;8,17;19;51,4661;5,6785;6,09;7,27;11,06;52;51,4736;5,6531;8,05;9,20;12,18;59;51,3769;5,7723;4,95;5,82;8,92;25;51,4693;5,6348;5,00;5,96;9,02;56;51,4779;5,6568;4,99;6,12;9,18;45;51,3071;5,4218;6,51;7,50;10,73;25;51,4165;5,1266;6,99;7,92;11,01;22;51,4903;5,3941;4,96;5,77;8,96;38
2022-06-01 00:00:00;2022-06-01 02:00:00;;;;;;;51,4379;5,3581;14,10;15,43;19,35;15979;14;51,5107;5,3607;5,98;6,83;11,16;24;51,4915;5,4392;5,26;6,10;10,43;29;51,4025;5,3514;11,66;12,53;16,25;10;51,4568;5,4381;4,61;5,25;9,16;20;51,4464;5,4484;5,10;5,71;9,47;36;51,4422;5,4844;6,15;7,23;11,05;23;51,3707;5,1565;7,09;8,07;13,36;12;51,4454;5,4854;7,93;8,91;13,20;25;51,4416;5,4714;4,60;5,58;9,30;14;51,4815;5,5199;5,06;5,86;9,09;7;51,4681;5,3902;11,27;12,32;15,79;21816;11;;;;;;;51,4136;5,4706;7,80;8,80;13,11;15;51,5696;5,3114;5,28;5,83;9,51;10;51,4332;5,5198;6,09;7,04;11,56;37;51,4372;5,4233;6,37;7,37;13,11;20;51,4584;5,4050;5,05;5,95;10,89;30;51,4445;5,4787;5,50;6,65;13,37;26;51,4545;5,3888;11,09;12,44;16,18;21284;16;51,4492;5,4570;6,88;7,80;11,41;23;51,4350;5,4798;5,19;6,15;10,80;19;51,4375;5,4517;5,03;5,88;9,13;3;51,4797;5,4751;6,59;7,44;11,92;23;51,5295;5,4719;6,79;7,58;11,54;12;51,4388;5,4816;7,67;8,75;12,46;39;51,4685;5,4723;7,74;8,75;14,47;20;51,4390;5,4650;5,44;6,41;10,33;31;51,4527;5,4850;7,35;8,44;13,51;30;51,4320;5,6272;7,69;8,44;12,01;22;51,5923;5,7812;9,39;10,26;14,86;7;51,5305;5,2845;6,88;7,56;11,69;29;51,3567;5,6361;4,79;5,40;9,27;13;51,5835;5,5481;6,28;7,14;10,62;31;51,5092;5,3780;7,99;8,62;11,98;22;51,4769;5,2616;4,85;5,83;9,32;14;51,4661;5,6785;6,47;7,40;11,31;42;51,4735;5,6530;8,03;8,85;11,41;31;51,3769;5,7723;5,27;6,01;9,24;15;51,4693;5,6348;4,95;5,61;8,47;32;51,4776;5,6567;5,93;6,93;10,33;29;51,3071;5,4218;5,52;6,32;10,44;12;51,4165;5,1265;6,18;6,96;10,11;17;51,4903;5,3941;4,60;5,21;8,19;29
2022-06-02 00:00:00;2022-06-02 02:00:00;;;;;;;51,4379;5,3582;8,77;9,73;16,09;5157;6;51,5107;5,3606;6,22;6,85;10,50;30;51,4915;5,4392;5,89;6,48;9,97;44;51,4025;5,3514;12,54;13,16;16,22;10;51,4566;5,4383;4,81;5,28;8,41;19;51,4464;5,4484;6,13;6,67;9,97;35;51,4422;5,4844;5,93;6,67;9,80;21;51,3707;5,1565;7,70;8,12;10,69;12;51,4454;5,4854;8,56;9,37;13,07;40;51,4416;5,4713;4,56;5,39;8,68;11;51,4815;5,5199;4,60;5,13;7,83;6;51,4681;5,3901;7,85;8,66;13,59;2807;6;;;;;;;51,4136;5,4706;8,39;9,13;12,65;34;51,5696;5,3114;5,08;5,53;8,83;10;51,4333;5,5199;5,51;6,11;9,69;40;51,4372;5,4233;6,06;6,71;10,80;24;51,4584;5,4050;5,65;6,42;10,98;65;51,4445;5,4787;5,05;5,93;11,38;32;51,4546;5,3887;7,49;8,51;14,18;;7;51,4491;5,4570;8,63;10,24;13,27;35;51,4351;5,4798;5,21;5,87;9,66;23;51,4375;5,4517;5,54;6,19;9,10;3;51,4797;5,4751;7,03;7,68;11,61;36;51,5295;5,4719;7,39;8,00;11,62;21;51,4387;5,4819;10,86;11,75;15,29;36;51,4685;5,4723;8,52;9,32;14,21;25;51,4390;5,4650;6,07;7,08;11,34;34;51,4528;5,4850;7,59;8,49;12,88;32;51,4320;5,6272;7,85;8,34;11,51;43;51,5923;5,7812;8,74;9,31;12,87;8;51,5304;5,2845;6,77;7,20;10,27;46;51,3564;5,6357;5,53;6,10;11,79;17;51,5835;5,5481;6,18;6,76;9,47;43;51,5092;5,3780;9,08;9,56;12,63;35;51,4768;5,2616;4,97;5,56;8,20;16;51,4661;5,6785;5,85;6,54;9,84;50;51,4735;5,6530;7,19;7,81;10,39;55;51,3769;5,7723;5,50;6,10;9,14;18;51,4693;5,6349;5,20;5,82;8,46;57;51,4779;5,6568;5,12;5,77;8,65;39;51,3072;5,4218;6,11;6,67;9,44;22;51,4165;5,1265;7,10;7,67;10,32;28;51,4903;5,3941;4,75;5,36;8,21;39
2022-06-03 00:00:00;2022-06-03 02:00:00;;;;;;;51,4379;5,3582;7,12;8,32;17,19;6422;10;51,5107;5,3606;3,60;4,19;8,50;36;51,4915;5,4392;4,78;5,41;9,42;51;51,4025;5,3514;8,45;9,14;12,71;13;51,4566;5,4383;4,17;4,66;8,12;24;51,4465;5,4483;3,65;4,21;8,13;33;51,4422;5,4844;3,33;4,02;7,68;27;51,3706;5,1565;4,80;5,28;8,78;16;51,4454;5,4854;5,13;5,74;9,64;52;51,4415;5,4713;2,58;3,33;7,29;11;51,4815;5,5200;2,58;3,15;6,93;8;51,4681;5,3901;9,82;10,64;16,55;3846;10;;;;;;;51,4136;5,4707;5,55;6,35;10,64;53;51,5696;5,3114;3,69;4,21;9,00;15;51,4332;5,5163;4,08;4,76;8,62;31;51,4372;5,4233;3,50;4,20;9,33;30;51,4584;5,4050;3,45;4,46;9,58;88;51,4445;5,4788;1,29;2,03;8,64;42;51,4545;5,3888;4,25;5,29;12,19;6041;11;51,4491;5,4570;3,82;4,49;8,16;43;51,4351;5,4797;3,47;4,20;8,79;33;51,4375;5,4517;3,88;4,53;7,42;3;51,4797;5,4751;4,42;5,09;9,76;50;51,5296;5,4719;4,58;5,18;9,71;25;;;;;;;51,4685;5,4723;6,01;6,72;12,09;30;51,4390;5,4650;3,44;4,48;11,43;49;51,4528;5,4851;4,40;5,10;9,98;42;51,4320;5,6272;5,73;6,40;10,96;63;51,5923;5,7812;5,52;6,18;11,55;11;51,5304;5,2845;5,22;5,81;10,16;66;51,3565;5,6358;4,00;4,75;13,26;21;51,5835;5,5481;3,16;3,75;6,94;62;51,5092;5,3781;6,35;6,83;10,43;45;51,4769;5,2616;2,94;3,53;6,76;19;51,4661;5,6786;3,29;4,00;8,25;57;51,4735;5,6530;4,01;4,66;7,75;78;51,3769;5,7723;3,66;4,42;8,79;22;51,4692;5,6349;2,61;3,21;6,94;87;51,4775;5,6568;2,59;3,19;6,29;43;51,3072;5,4218;3,37;3,98;7,30;33;51,4164;5,1265;4,01;4,63;8,58;43;51,4904;5,3941;2,79;3,34;6,57;55
2022-06-04 00:00:00;2022-06-04 02:00:00;;;;;;;51,4379;5,3582;11,20;13,50;26,76;4766;6;51,5107;5,3606;5,31;6,57;12,02;27;;;;;;;51,4025;5,3514;10,48;11,54;16,02;8;51,4567;5,4382;6,32;7,21;11,76;16;51,4465;5,4482;6,02;7,01;11,94;21;51,4422;5,4844;5,29;6,52;11,12;18;51,3707;5,1565;7,23;8,24;12,52;6;51,4454;5,4854;7,23;8,22;13,23;42;51,4414;5,4714;4,02;5,28;10,23;7;51,4815;5,5199;5,43;6,62;11,01;6;51,4681;5,3901;11,05;13,09;21,96;4862;6;;;;;;;51,4136;5,4706;7,35;8,49;13,77;41;51,5696;5,3114;5,38;6,36;13,24;9;;;;;;;51,4372;5,4233;5,33;6,58;13,88;16;51,4583;5,4050;4,95;6,28;12,66;62;51,4445;5,4788;3,20;4,41;12,44;27;51,4545;5,3887;7,06;9,01;19,00;6247;6;51,4491;5,4570;6,94;8,17;12,47;27;51,4351;5,4797;4,75;6,00;11,66;19;;;;;;;51,4797;5,4751;6,87;8,14;14,69;40;51,5295;5,4719;6,93;8,18;14,30;15;;;;;;;51,4685;5,4723;8,56;9,79;18,18;21;51,4390;5,4650;5,02;6,48;14,17;33;51,4528;5,4851;6,54;7,64;13,72;31;51,4320;5,6272;8,16;9,21;14,90;53;51,5923;5,7812;8,13;9,60;17,05;9;51,5304;5,2844;7,07;8,11;13,96;53;51,3565;5,6359;5,76;6,94;18,49;8;51,5835;5,5480;4,92;6,01;9,78;47;51,5092;5,3781;8,40;9,36;13,99;37;51,4769;5,2616;4,45;5,79;9,72;15;51,4661;5,6786;5,07;6,21;11,56;36;51,4736;5,6530;5,91;6,94;10,36;54;51,3769;5,7723;4,28;5,26;9,99;8;51,4692;5,6348;4,08;5,03;8,70;70;51,4778;5,6568;4,47;5,49;9,10;25;51,3072;5,4218;4,91;5,83;9,96;18;51,4165;5,1264;6,93;8,24;12,35;35;51,4904;5,3941;5,00;6,17;10,51;42
2022-06-05 00:00:00;2022-06-05 02:00:00;;;;;;;51,4379;5,3582;21,14;25,75;37,80;4118;7;51,5107;5,3606;13,36;15,40;19,98;15;;;;;;;51,4025;5,3515;21,62;24,53;29,16;6;51,4566;5,4383;13,51;15,41;19,59;16;51,4464;5,4484;11,39;12,46;16,70;12;51,4422;5,4843;14,15;16,34;19,95;15;51,3706;5,1565;16,88;19,08;22,72;7;51,4454;5,4854;15,35;18,20;23,99;23;51,4412;5,4714;10,45;12,65;16,36;8;51,4815;5,5200;12,74;14,79;18,13;7;51,4681;5,3901;16,50;19,44;26,82;4640;8;;;;;;;51,4136;5,4706;15,80;19,11;25,18;21;51,5696;5,3114;13,61;15,22;19,44;11;;;;;;;51,4372;5,4233;13,06;15,25;21,61;20;51,4583;5,4050;11,86;14,35;20,18;33;51,4444;5,4788;11,62;14,28;21,38;15;51,4546;5,3887;14,29;17,60;25,89;8493;9;51,4491;5,4570;17,21;19,54;22,90;13;51,4352;5,4797;11,57;13,74;18,38;12;;;;;;;51,4797;5,4751;13,86;16,26;22,14;24;51,5295;5,4719;14,83;16,75;21,10;13;;;;;;;51,4685;5,4723;14,98;17,61;24,75;12;51,4390;5,4650;14,40;16,29;20,19;21;51,4527;5,4851;13,85;16,64;23,04;16;51,4320;5,6272;17,48;20,22;25,09;29;51,5923;5,7813;14,38;16,61;22,36;10;51,5304;5,2845;16,29;18,60;23,60;27;51,3564;5,6359;12,22;13,94;20,86;15;51,5835;5,5480;12,15;14,57;18,16;40;51,5092;5,3781;16,24;18,15;22,52;21;51,4768;5,2616;13,47;15,94;19,51;15;51,4660;5,6785;13,76;16,02;20,30;19;51,4735;5,6531;13,60;15,82;19,04;29;51,3769;5,7723;12,03;13,75;17,42;9;51,4692;5,6347;11,59;13,36;16,59;39;51,4774;5,6568;10,76;13,18;16,38;19;51,3072;5,4218;15,27;17,87;21,00;15;51,4165;5,1265;18,80;21,21;24,57;16;51,4904;5,3941;13,23;15,03;18,26;23
