;;"I01";"I01";"I01";"I01";"I01";"I01";"I02";"I02";"I02";"I02";"I02";"I02";"I02";"I03";"I03";"I03";"I03";"I03";"I03";"I04";"I04";"I04";"I04";"I04";"I04";"I05";"I05";"I05";"I05";"I05";"I05";"I06";"I06";"I06";"I06";"I06";"I06";"I07";"I07";"I07";"I07";"I07";"I07";"I08";"I08";"I08";"I08";"I08";"I08";"I09";"I09";"I09";"I09";"I09";"I09";"I10";"I10";"I10";"I10";"I10";"I10";"I11";"I11";"I11";"I11";"I11";"I11";"I12";"I12";"I12";"I12";"I12";"I12";"I13";"I13";"I13";"I13";"I13";"I13";"I14";"I14";"I14";"I14";"I14";"I14";"I14";"I16";"I16";"I16";"I16";"I16";"I16";"I17";"I17";"I17";"I17";"I17";"I17";"I18";"I18";"I18";"I18";"I18";"I18";"I19";"I19";"I19";"I19";"I19";"I19";"I22";"I22";"I22";"I22";"I22";"I22";"I23";"I23";"I23";"I23";"I23";"I23";"I24";"I24";"I24";"I24";"I24";"I24";"I25";"I25";"I25";"I25";"I25";"I25";"I25";"I28";"I28";"I28";"I28";"I28";"I28";"I29";"I29";"I29";"I29";"I29";"I29";"I30";"I30";"I30";"I30";"I30";"I30";"I32";"I32";"I32";"I32";"I32";"I32";"I33";"I33";"I33";"I33";"I33";"I33";"I36";"I36";"I36";"I36";"I36";"I36";"I37";"I37";"I37";"I37";"I37";"I37";"I39";"I39";"I39";"I39";"I39";"I39";"I40";"I40";"I40";"I40";"I40";"I40";"I41";"I41";"I41";"I41";"I41";"I41";"I42";"I42";"I42";"I42";"I42";"I42";"I43";"I43";"I43";"I43";"I43";"I43";"I44";"I44";"I44";"I44";"I44";"I44";"I45";"I45";"I45";"I45";"I45";"I45";"I46";"I46";"I46";"I46";"I46";"I46";"I47";"I47";"I47";"I47";"I47";"I47";"I48";"I48";"I48";"I48";"I48";"I48";"I49";"I49";"I49";"I49";"I49";"I49";"I50";"I50";"I50";"I50";"I50";"I50";"I51";"I51";"I51";"I51";"I51";"I51";"I52";"I52";"I52";"I52";"I52";"I52";"I55";"I55";"I55";"I55";"I55";"I55";"I56";"I56";"I56";"I56";"I56";"I56";"I58";"I58";"I58";"I58";"I58";"I58";"I59";"I59";"I59";"I59";"I59";"I59"
2024-02-14 00:00:00;2024-02-14 01:00:00;51,4062;5,4574;3,38;4,58;9,47;4;51,4379;5,3582;5,09;5,55;9,32;6361;1;51,5108;5,3607;3,61;4,76;9,15;5;51,4915;5,4391;2,30;3,35;7,72;7;51,4025;5,3514;3,23;4,34;8,35;5;51,4052;5,4582;3,67;4,79;9,15;9;51,4568;5,4382;2,79;3,67;7,30;9;51,4464;5,4485;3,66;5,00;9,75;10;51,4422;5,4844;3,39;4,50;8,48;20;;;;;;;51,4454;5,4854;4,07;5,16;8,87;12;51,4414;5,4714;4,00;5,44;10,55;8;51,4815;5,5199;3,07;4,21;8,23;7;51,4681;5,3901;5,37;5,84;9,78;9699;4;51,3467;5,3887;2,98;4,02;7,58;7;51,4137;5,4708;2,93;4,03;7,93;7;51,5696;5,3113;3,34;4,46;8,51;5;51,4333;5,5199;4,04;5,31;9,70;12;51,4372;5,4233;3,74;4,89;9,20;10;51,4584;5,4050;3,39;4,46;8,41;9;51,4445;5,4787;5,38;6,50;10,47;14;51,4547;5,3886;5,43;6,39;9,85;6943;10;;;4,22;5,47;10,08;22;51,4353;5,4799;3,18;4,32;8,38;9;51,4375;5,4513;5,77;6,66;10,45;11;51,4797;5,4751;3,33;4,18;7,58;8;51,5295;5,4718;5,23;6,31;10,22;4;51,4386;5,4822;3,63;4,89;8,98;12;51,4686;5,4723;3,25;4,55;8,76;4;51,4389;5,4650;2,96;4,03;8,11;7;51,4528;5,4851;3,12;4,17;7,75;14;51,4320;5,6272;2,79;3,69;7,44;5;51,5923;5,7812;2,95;4,16;9,94;1;51,5305;5,2845;6,43;7,28;10,82;5;51,3565;5,6359;2,67;3,65;7,35;4;51,5835;5,5480;3,69;4,67;9,28;5;51,5092;5,3781;2,88;3,96;7,73;9;51,4769;5,2617;4,77;6,06;10,58;2;;;;;;;51,4736;5,6530;4,65;5,85;9,80;8;51,3770;5,7724;1,90;2,77;7,01;2;51,4693;5,6348;3,53;4,55;8,13;8;51,4773;5,6567;3,86;5,03;8,98;18;51,3072;5,4218;3,56;4,75;8,88;8;51,4165;5,1265;5,62;6,87;11,17;10;51,4904;5,3941;3,06;4,03;7,95;11;51,4738;5,4428;5,16;6,35;10,52;15
2024-02-15 00:00:00;2024-02-15 01:00:00;51,4062;5,4574;3,13;4,67;12,10;7;51,4379;5,3582;5,50;6,17;11,33;9871;2;51,5108;5,3607;3,73;5,30;11,45;10;51,4915;5,4391;1,95;3,29;9,29;10;51,4025;5,3514;2,92;4,22;9,09;7;51,4052;5,4582;2,89;4,22;9,98;11;51,4568;5,4382;2,74;3,91;8,96;13;51,4465;5,4482;3,71;5,58;11,82;9;51,4422;5,4845;2,81;4,24;9,30;16;51,3706;5,1565;3,32;4,21;8,51;1;51,4454;5,4854;3,66;5,02;10,07;22;51,4416;5,4715;3,68;5,54;13,00;10;51,4815;5,5199;2,91;4,48;10,44;11;51,4681;5,3901;4,59;5,32;10,47;12089;6;51,3468;5,3887;2,63;3,93;8,51;7;51,4137;5,4708;2,55;4,14;11,44;11;51,5696;5,3113;3,11;4,58;10,46;9;51,4331;5,5197;3,71;5,49;11,78;14;51,4372;5,4233;2,98;4,50;10,70;23;51,4584;5,4050;3,34;4,84;10,39;24;51,4445;5,4788;6,78;8,39;14,26;20;51,4546;5,3887;5,10;6,36;10,74;10513;22;;;3,22;4,87;11,90;20;51,4352;5,4799;3,19;4,94;11,20;19;51,4374;5,4513;5,85;7,15;12,22;15;51,4797;5,4751;3,13;4,39;9,17;13;51,5295;5,4718;5,40;6,96;12,48;6;51,4387;5,4820;3,31;5,12;10,72;17;51,4686;5,4723;2,93;4,83;10,48;5;51,4390;5,4650;3,34;4,81;10,23;12;51,4528;5,4851;2,98;4,39;9,14;22;51,4320;5,6272;2,83;4,26;10,06;8;51,5923;5,7812;3,26;5,27;14,65;1;51,5304;5,2845;5,89;6,89;10,75;6;51,3565;5,6360;2,07;3,48;9,18;5;51,5835;5,5480;3,45;4,89;11,42;8;51,5092;5,3781;2,59;4,13;10,89;17;51,4768;5,2617;4,78;6,43;12,16;2;;;;;;;51,4736;5,6530;3,11;4,75;10,93;12;51,3770;5,7724;3,57;5,21;11,81;2;51,4693;5,6349;3,44;4,88;9,77;12;51,4773;5,6567;3,89;5,67;11,20;17;51,3072;5,4218;2,79;4,17;9,72;12;51,4165;5,1266;3,26;4,55;9,39;12;51,4904;5,3941;2,80;4,07;8,98;24;51,4738;5,4428;5,14;6,82;13,03;19
2024-02-16 00:00:00;2024-02-16 01:00:00;51,4062;5,4574;4,78;6,28;12,88;10;51,4379;5,3582;7,19;7,81;12,99;10969;3;51,5108;5,3607;5,75;7,26;13,22;16;51,4915;5,4391;3,84;5,04;10,05;21;51,4025;5,3514;4,73;6,13;11,33;11;51,4052;5,4582;5,22;6,60;11,96;27;51,4568;5,4382;4,61;5,76;10,62;17;51,4464;5,4485;5,01;6,66;12,15;18;51,4422;5,4845;4,82;6,38;11,71;24;51,3706;5,1565;4,01;5,35;10,80;18;51,4454;5,4854;5,80;7,13;11,94;25;51,4415;5,4714;6,03;7,87;15,20;16;51,4815;5,5199;5,37;6,89;12,40;19;51,4681;5,3901;6,91;7,55;12,68;12700;10;51,3468;5,3887;4,37;5,65;10,30;9;51,4137;5,4708;4,23;5,74;11,40;19;51,5696;5,3114;4,89;6,22;11,22;10;51,4331;5,5199;5,15;6,70;12,30;24;51,4372;5,4233;4,90;6,43;12,49;25;51,4584;5,4050;5,32;6,69;11,86;29;51,4445;5,4788;7,91;9,28;14,52;29;51,4545;5,3888;7,16;8,25;12,47;12935;21;;;5,62;7,25;13,32;40;51,4350;5,4798;4,76;6,39;11,96;27;51,4375;5,4515;7,58;8,82;13,76;19;51,4797;5,4751;5,03;6,09;10,22;18;51,5295;5,4718;7,30;8,65;13,75;6;51,4388;5,4822;5,47;7,28;12,82;29;51,4686;5,4722;4,27;5,94;11,74;10;51,4390;5,4649;5,27;6,77;11,93;19;51,4528;5,4851;5,05;6,40;10,78;27;51,4320;5,6272;4,40;5,65;10,43;14;51,5923;5,7813;5,41;7,06;14,13;3;51,5305;5,2845;7,28;8,23;12,04;10;51,3565;5,6360;4,34;5,64;10,26;8;51,5836;5,5480;5,36;6,66;12,84;9;51,5092;5,3781;4,85;6,18;11,30;22;51,4768;5,2616;6,00;7,52;12,84;7;;;;;;;51,4735;5,6530;6,30;7,80;12,45;15;51,3770;5,7724;4,52;5,87;11,52;6;51,4692;5,6347;5,58;6,82;10,95;18;51,4774;5,6567;5,34;6,92;12,22;19;51,3072;5,4218;4,46;5,76;10,58;14;51,4164;5,1265;5,35;6,58;11,54;24;51,4904;5,3941;4,45;5,66;10,28;28;51,4738;5,4428;6,67;8,17;13,59;29
2024-02-17 00:00:00;2024-02-17 01:00:00;51,4062;5,4574;7,07;10,01;21,52;10;51,4379;5,3582;10,71;12,04;20,28;18077;4;51,5108;5,3607;8,64;11,91;21,76;25;51,4915;5,4391;7,28;9,79;17,57;23;51,4025;5,3514;7,77;10,32;18,30;13;51,4052;5,4582;8,06;10,61;19,25;22;51,4568;5,4383;7,54;9,75;17,16;24;51,4464;5,4485;8,28;11,60;20,65;22;51,4422;5,4845;7,95;11,06;20,03;30;51,3706;5,1565;5,31;7,09;13,03;28;51,4454;5,4854;8,57;11,28;18,93;34;51,4415;5,4714;9,45;12,96;24,92;16;51,4815;5,5199;8,08;11,05;20,21;24;51,4681;5,3901;9,95;11,40;19,74;19086;14;51,3467;5,3887;6,60;9,07;16,42;11;51,4137;5,4708;7,35;10,34;18,67;25;51,5696;5,3113;6,94;9,43;17,45;16;51,4332;5,5197;7,75;10,74;20,24;30;51,4372;5,4233;7,28;9,96;18,49;30;51,4584;5,4050;8,23;11,00;19,12;32;51,4444;5,4787;11,19;14,15;23,14;31;51,4545;5,3888;10,18;12,24;18,67;16826;28;;;8,96;12,09;21,07;48;51,4350;5,4798;7,85;11,08;20,05;29;51,4373;5,4512;10,68;13,10;20,83;22;51,4797;5,4751;8,14;10,34;17,04;25;51,5295;5,4718;10,22;13,06;21,96;9;51,4388;5,4821;7,96;11,44;20,27;34;51,4686;5,4723;7,32;10,73;19,39;12;51,4389;5,4649;8,31;11,08;19,71;22;51,4528;5,4851;8,31;10,93;18,18;28;51,4320;5,6272;7,31;9,92;17,68;16;51,5923;5,7812;9,64;13,35;25,64;8;51,5305;5,2846;9,25;11,07;16,78;17;51,3565;5,6360;7,48;10,08;17,44;9;51,5836;5,5480;8,11;10,79;21,37;14;51,5092;5,3781;6,90;9,39;16,86;29;51,4768;5,2616;8,15;10,93;19,98;9;;;;;;;51,4735;5,6530;9,88;12,64;20,67;18;51,3769;5,7724;6,98;9,83;18,61;12;51,4692;5,6348;10,34;13,01;19,68;22;51,4776;5,6565;8,43;11,56;20,01;21;51,3072;5,4218;6,67;9,50;18,63;18;51,4164;5,1266;7,48;9,70;16,82;39;51,4904;5,3941;6,53;8,86;16,10;30;51,4738;5,4428;9,24;12,04;20,09;30
2024-02-18 00:00:00;2024-02-18 01:00:00;51,4062;5,4574;3,18;5,45;14,81;3;51,4379;5,3582;4,65;5,61;11,62;6672;1;51,5108;5,3607;3,44;5,89;14,40;6;51,4915;5,4391;2,14;4,29;12,32;7;51,4025;5,3514;3,09;5,17;12,60;3;51,4052;5,4582;3,15;5,16;12,70;9;51,4568;5,4383;3,06;5,07;11,78;5;51,4464;5,4485;3,95;6,48;13,59;7;51,4422;5,4843;3,76;6,10;13,08;11;51,3706;5,1565;3,45;5,48;11,51;15;51,4454;5,4854;3,77;5,77;11,64;11;51,4415;5,4714;4,43;7,07;16,86;4;51,4815;5,5199;2,92;5,29;13,28;4;51,4681;5,3901;4,92;6,05;12,48;10692;12;51,3467;5,3887;2,90;4,80;10,64;6;51,4137;5,4708;3,33;5,67;12,99;2;51,5696;5,3113;3,21;5,51;13,42;4;51,4332;5,5197;3,75;5,93;13,02;4;51,4372;5,4233;3,71;6,14;13,84;6;51,4584;5,4050;3,35;5,49;12,28;6;51,4447;5,4788;4,74;6,84;13,51;8;51,4545;5,3888;5,35;7,22;12,90;9277;17;;;4,93;7,39;16,30;8;51,4350;5,4798;3,76;6,31;13,41;5;51,4373;5,4511;5,73;7,61;13,31;7;51,4797;5,4751;3,26;5,07;11,21;4;51,5295;5,4718;5,43;7,70;14,48;4;51,4387;5,4822;4,37;7,21;14,01;9;51,4686;5,4722;3,53;6,32;13,32;5;51,4390;5,4650;3,09;5,20;12,22;7;51,4528;5,4851;2,97;4,90;11,00;11;51,4320;5,6272;3,40;5,59;12,53;4;51,5923;5,7812;3,53;6,01;14,46;2;51,5305;5,2846;6,40;8,10;13,52;7;51,3565;5,6360;2,65;4,55;10,85;4;51,5836;5,5480;4,06;6,14;13,94;6;51,5092;5,3781;2,75;5,24;13,17;9;51,4768;5,2616;4,15;6,48;13,96;6;;;;;;;51,4735;5,6530;3,33;5,36;12,24;7;51,3769;5,7724;2,07;3,89;10,48;3;51,4692;5,6349;3,89;5,89;11,90;8;51,4774;5,6567;3,06;5,33;11,97;7;51,3072;5,4218;2,86;4,84;11,97;6;51,4164;5,1265;4,13;6,21;13,38;6;51,4904;5,3941;3,55;5,72;12,42;5;51,4738;5,4428;4,34;6,69;14,28;8
2024-02-19 00:00:00;2024-02-19 01:00:00;51,4062;5,4574;7,58;12,39;27,30;9;51,4379;5,3582;10,19;12,23;22,03;10115;3;51,5108;5,3607;8,71;13,67;26,16;21;51,4915;5,4392;7,05;11,28;21,81;19;51,4025;5,3514;7,60;12,48;25,76;9;51,4052;5,4582;8,41;12,72;24,41;24;51,4568;5,4383;7,67;11,48;20,51;20;51,4466;5,4482;9,73;14,44;24,53;20;51,4422;5,4844;9,81;14,76;25,70;22;51,3706;5,1565;7,74;11,14;19,09;31;51,4454;5,4854;8,58;12,94;22,25;24;51,4413;5,4713;10,61;16,36;31,73;14;51,4815;5,5199;8,03;13,22;25,55;17;51,4681;5,3901;10,51;12,74;23,27;11086;11;51,3467;5,3887;7,58;11,65;20,56;10;51,4137;5,4708;9,04;13,85;24,04;20;51,5696;5,3113;7,25;11,60;21,60;12;51,4332;5,5198;9,03;13,76;24,85;27;51,4372;5,4233;8,52;13,03;24,08;19;51,4584;5,4050;8,70;13,11;22,44;27;51,4448;5,4789;9,80;14,26;25,23;29;51,4544;5,3888;9,99;13,41;20,43;14364;20;;;10,17;15,47;29,17;38;51,4350;5,4798;9,63;14,69;24,66;29;51,4373;5,4513;10,26;14,09;22,78;18;51,4797;5,4751;8,15;11,67;19,48;18;51,5295;5,4718;10,92;15,81;26,85;5;51,4385;5,4822;10,07;15,41;25,04;34;51,4686;5,4723;8,72;14,20;24,21;9;51,4389;5,4649;8,52;13,06;23,27;20;51,4528;5,4851;8,12;12,33;21,42;21;51,4320;5,6272;8,33;12,71;22,08;11;51,5923;5,7813;8,71;14,53;27,25;6;51,5305;5,2846;11,28;14,33;21,28;12;51,3565;5,6360;7,40;11,55;20,08;8;51,5836;5,5480;8,36;12,74;25,81;9;51,5091;5,3782;8,47;12,92;22,33;19;51,4768;5,2616;9,30;14,41;26,75;8;;;;;;;51,4736;5,6530;8,13;12,38;22,43;14;51,3769;5,7724;6,56;10,58;19,37;18;51,4693;5,6349;8,52;12,58;20,48;14;51,4774;5,6567;8,05;12,76;22,92;17;51,3072;5,4218;7,72;11,99;22,59;13;51,4165;5,1265;8,66;12,70;22,22;27;51,4904;5,3941;8,50;12,60;20,89;23;51,4738;5,4428;9,47;14,31;24,55;26
2024-02-20 00:00:00;2024-02-20 01:00:00;51,4062;5,4574;9,16;15,40;35,42;9;51,4379;5,3582;12,20;15,01;28,06;11142;4;51,5108;5,3607;10,58;16,91;32,03;17;51,4915;5,4391;9,15;14,85;28,73;17;;;;;;;51,4052;5,4582;11,08;16,70;31,91;18;51,4568;5,4382;9,48;14,32;25,27;19;51,4466;5,4480;12,45;18,91;32,85;21;51,4422;5,4844;12,16;18,42;31,71;29;51,3707;5,1565;10,42;14,94;24,26;27;51,4454;5,4854;10,59;16,24;28,50;26;51,4413;5,4714;12,58;19,98;40,48;14;51,4815;5,5200;9,75;16,35;31,10;17;51,4681;5,3901;12,76;15,75;28,84;12446;8;51,3467;5,3887;10,23;15,56;26,90;13;51,4136;5,4708;11,96;18,21;31,41;21;51,5696;5,3113;9,83;15,54;28,55;12;51,4331;5,5193;11,56;17,87;32,72;31;51,4372;5,4233;10,83;16,79;30,91;19;51,4584;5,4050;10,95;16,84;29,50;20;51,4446;5,4788;11,63;17,44;30,84;28;51,4545;5,3888;12,26;17,21;27,26;12708;17;;;12,66;19,51;36,45;43;51,4350;5,4798;12,15;18,72;31,62;22;51,4374;5,4515;11,90;16,98;28,12;19;51,4797;5,4751;10,15;14,97;25,70;18;51,5295;5,4719;13,27;19,45;33,57;7;51,4389;5,4820;12,49;19,66;32,83;31;51,4686;5,4722;11,07;18,38;32,03;7;51,4390;5,4649;10,88;16,73;29,92;18;51,4528;5,4851;10,20;15,56;26,81;21;51,4320;5,6272;11,33;16,99;28,60;11;51,5923;5,7813;9,53;17,24;36,70;7;51,5305;5,2846;14,29;18,81;28,47;10;51,3565;5,6360;11,09;16,72;28,30;9;51,5836;5,5480;10,56;16,35;33,31;11;51,5091;5,3782;10,05;15,81;27,24;14;51,4768;5,2616;11,06;17,66;32,98;7;;;;;;;51,4736;5,6530;11,52;17,39;31,11;15;51,3769;5,7724;9,88;15,39;27,34;16;51,4693;5,6348;10,59;15,86;26,45;15;51,4774;5,6567;11,04;17,48;30,21;23;51,3072;5,4218;9,94;15,78;30,81;17;51,4165;5,1265;11,30;17,02;31,12;28;51,4904;5,3941;10,75;16,21;27,18;18;51,4738;5,4428;10,86;16,92;29,76;22
2024-02-21 00:00:00;2024-02-21 01:00:00;51,4062;5,4574;4,76;7,29;16,31;5;51,4379;5,3582;6,64;7,61;13,32;7577;1;51,5108;5,3607;4,87;7,20;14,26;5;51,4915;5,4391;3,93;6,16;13,09;7;;;;;;;51,4052;5,4582;5,22;7,42;14,58;6;51,4568;5,4383;4,96;7,03;13,15;8;51,4466;5,4480;5,67;8,26;15,23;13;51,4422;5,4844;5,15;7,43;14,27;17;51,3707;5,1565;4,75;6,61;12,15;5;51,4454;5,4854;5,40;7,51;13,33;13;51,4415;5,4714;7,20;10,08;19,63;5;51,4815;5,5199;4,83;7,25;14,31;5;51,4681;5,3901;7,50;8,62;14,73;11626;7;51,3467;5,3887;4,59;6,65;12,16;6;51,4136;5,4708;4,86;7,21;13,84;4;51,5696;5,3113;5,38;7,54;13,77;3;51,4331;5,5197;5,90;8,42;15,60;11;51,4372;5,4233;5,18;7,59;14,54;9;51,4584;5,4050;5,45;7,66;13,90;13;51,4446;5,4788;7,11;9,32;15,87;13;51,4545;5,3888;7,41;9,50;15,28;8228;12;;;6,96;9,56;17,08;14;51,4351;5,4798;5,30;7,85;14,21;5;51,4374;5,4513;7,33;9,26;14,77;11;51,4797;5,4751;5,42;7,30;12,84;6;51,5295;5,4719;7,23;9,49;15,69;7;51,4389;5,4821;5,29;7,99;14,47;7;51,4686;5,4723;5,01;7,75;13,72;4;51,4390;5,4650;4,80;7,04;13,56;7;51,4528;5,4851;4,92;7,00;12,60;14;51,4320;5,6272;5,02;7,29;13,56;5;51,5923;5,7812;4,74;7,61;16,03;2;51,5305;5,2845;7,85;9,51;14,36;3;51,3565;5,6360;5,19;7,48;13,57;4;51,5835;5,5479;5,73;7,76;14,84;7;51,5091;5,3782;4,33;6,70;13,40;7;51,4768;5,2616;6,34;8,72;15,17;5;;;;;;;51,4736;5,6531;7,10;9,53;16,54;8;51,3769;5,7724;4,77;7,16;13,43;5;51,4693;5,6348;6,47;8,82;14,62;9;51,4775;5,6568;5,70;8,18;14,63;21;51,3072;5,4218;4,62;6,84;13,71;9;51,4165;5,1265;6,89;9,02;15,61;8;51,4904;5,3941;5,00;7,23;13,05;10;51,4738;5,4428;6,03;8,45;14,96;16
2024-02-22 00:00:00;2024-02-22 01:00:00;51,4062;5,4574;1,06;1,60;5,54;5;51,4379;5,3582;2,17;2,44;5,52;4147;1;51,5108;5,3607;0,46;1,11;5,15;6;51,4915;5,4391;-0,51;0,01;4,36;7;;;;;;;51,4052;5,4582;0,51;0,97;4,68;4;51,4568;5,4386;0,43;1,00;4,87;9;51,4466;5,4479;1,14;1,85;5,89;10;51,4422;5,4844;1,19;1,88;5,44;11;51,3707;5,1565;0,69;1,23;4,72;7;51,4454;5,4854;1,29;1,81;4,96;11;51,4416;5,4713;2,01;2,69;6,84;4;51,4815;5,5199;0,30;0,89;4,85;5;51,4681;5,3901;2,50;2,78;5,91;9519;6;51,3468;5,3888;0,04;0,48;3,81;6;51,4137;5,4708;0,43;0,96;4,86;5;51,5696;5,3113;0,72;1,42;5,22;4;51,4332;5,5197;1,15;1,83;5,41;15;51,4372;5,4233;1,14;1,74;5,10;10;51,4584;5,4050;0,95;1,54;5,07;14;51,4446;5,4788;2,83;3,46;6,68;16;51,4546;5,3887;2,90;3,43;6,36;4565;14;51,4492;5,4569;1,46;2,09;6,01;10;51,4350;5,4797;0,67;1,25;4,79;10;51,4375;5,4515;3,66;4,15;7,12;12;51,4797;5,4751;0,64;1,11;4,47;6;51,5295;5,4718;2,56;3,20;6,31;5;51,4390;5,4821;0,77;1,42;5,21;7;51,4686;5,4722;0,85;1,55;5,22;4;51,4390;5,4650;0,30;0,80;4,45;7;51,4528;5,4851;0,47;0,98;4,35;13;51,4320;5,6272;0,35;0,75;4,29;4;51,5923;5,7812;0,48;1,04;5,32;2;51,5304;5,2845;3,95;4,49;7,25;4;51,3565;5,6359;-0,21;0,21;3,92;3;51,5835;5,5479;1,22;1,81;5,65;5;51,5091;5,3782;0,09;0,75;4,79;11;51,4768;5,2616;1,91;2,64;6,26;3;;;;;;;51,4735;5,6531;0,29;0,84;4,54;8;51,3769;5,7724;3,11;3,51;6,66;4;51,4693;5,6348;0,88;1,41;4,66;9;51,4777;5,6568;0,86;1,45;4,87;16;51,3072;5,4218;0,89;1,34;4,66;10;51,4165;5,1265;2,06;2,76;6,55;6;51,4904;5,3941;0,88;1,42;4,82;10;51,4738;5,4428;2,26;2,95;6,69;13
2024-02-23 00:00:00;2024-02-23 01:00:00;51,4062;5,4574;1,66;3,15;9,03;7;51,4379;5,3582;2,70;3,30;7,37;4948;2;51,5108;5,3607;1,54;3,04;8,51;14;51,4915;5,4391;0,61;1,93;7,61;14;;;;;;;51,4052;5,4582;1,84;3,18;8,27;9;51,4567;5,4385;0,98;2,16;6,39;8;51,4465;5,4481;2,73;4,29;9,28;19;51,4422;5,4844;2,18;3,49;7,71;29;51,3707;5,1565;1,77;2,86;7,00;17;51,4454;5,4854;2,34;3,63;8,06;16;51,4415;5,4714;3,03;4,84;11,16;9;51,4815;5,5199;1,09;2,54;7,66;9;51,4681;5,3901;3,43;4,06;8,12;9231;18;51,3468;5,3888;1,27;2,47;6,52;7;51,4137;5,4708;1,92;3,30;8,37;10;51,5696;5,3113;1,38;2,71;7,41;4;51,4331;5,5197;2,73;4,40;9,29;13;51,4372;5,4233;2,27;3,74;8,49;15;51,4584;5,4050;1,66;2,95;7,31;16;51,4448;5,4789;4,08;5,66;10,38;23;51,4546;5,3888;3,25;4,44;8,43;4709;22;51,4493;5,4570;3,48;5,03;10,44;18;51,4352;5,4798;2,36;3,79;8,35;18;51,4374;5,4513;4,21;5,35;9,32;15;51,4797;5,4751;1,99;3,19;7,16;10;51,5295;5,4719;3,55;4,93;9,08;9;51,4387;5,4820;3,02;4,74;9,47;11;51,4687;5,4721;2,34;3,96;8,59;10;51,4390;5,4649;1,53;2,87;7,51;17;51,4528;5,4852;1,62;2,90;6,96;20;51,4320;5,6272;1,79;3,05;7,31;5;51,5923;5,7812;1,45;3,13;8,72;3;51,5304;5,2845;4,73;5,71;9,38;10;51,3565;5,6360;1,22;2,52;6,95;4;51,5835;5,5479;2,32;3,60;8,42;7;51,5091;5,3782;0,91;2,40;7,44;25;51,4768;5,2616;2,54;3,94;8,54;9;;;;;;;51,4736;5,6529;2,02;3,48;8,22;9;51,3769;5,7724;3,25;4,48;9,06;2;51,4693;5,6347;2,48;3,90;8,42;12;51,4778;5,6569;2,33;3,78;8,13;23;51,3072;5,4218;1,82;3,15;7,86;11;51,4165;5,1265;2,17;3,45;8,09;7;51,4905;5,3941;2,01;3,30;7,44;13;51,4738;5,4428;2,79;4,30;8,88;19
2024-02-24 00:00:00;2024-02-24 01:00:00;51,4062;5,4574;1,40;2,26;6,68;7;51,4379;5,3582;2,49;2,82;6,10;5672;1;51,5108;5,3607;1,61;2,55;6,53;11;51,4915;5,4391;1,03;1,92;6,01;12;;;;;;;51,4052;5,4582;1,40;2,17;6,04;9;51,4567;5,4383;0,92;1,59;5,09;8;51,4465;5,4480;2,17;3,08;6,75;18;51,4422;5,4843;1,63;2,38;5,61;36;51,3707;5,1565;1,42;2,03;5,27;13;51,4454;5,4854;2,25;3,05;6,26;20;51,4414;5,4714;2,93;4,03;8,42;11;51,4816;5,5199;0,97;1,79;5,39;7;51,4681;5,3901;2,88;3,21;6,34;9177;19;51,3468;5,3888;1,07;1,77;5,03;7;51,4137;5,4708;1,31;2,11;5,93;9;51,5696;5,3113;1,41;2,22;5,87;4;51,4332;5,5198;1,77;2,60;6,34;6;51,4372;5,4233;1,75;2,50;5,92;19;51,4584;5,4050;1,36;2,11;5,60;16;51,4447;5,4788;4,33;5,44;9,12;25;51,4546;5,3888;3,05;3,73;6,77;6082;13;;;3,16;4,13;7,78;18;51,4352;5,4798;1,79;2,65;6,22;27;51,4375;5,4515;3,83;4,49;7,76;15;51,4797;5,4751;1,92;2,68;5,83;11;51,5295;5,4718;3,40;4,23;7,70;8;51,4389;5,4817;3,41;4,61;8,32;22;51,4686;5,4722;1,95;2,90;6,38;11;51,4390;5,4649;1,48;2,33;5,97;16;51,4528;5,4852;1,39;2,17;5,46;24;51,4320;5,6272;1,37;2,04;5,25;5;51,5923;5,7812;1,15;2,12;6,26;3;51,5304;5,2845;4,33;4,90;7,73;8;51,3565;5,6360;0,80;1,56;4,91;5;51,5835;5,5479;1,69;2,44;6,32;8;51,5091;5,3782;0,68;1,54;5,78;22;51,4768;5,2616;2,71;3,59;7,17;10;;;;;;;51,4736;5,6530;1,34;2,19;5,88;10;51,3770;5,7723;-0,14;0,54;4,79;0;51,4693;5,6347;2,52;3,42;6,77;13;51,4780;5,6568;1,57;2,40;5,80;14;51,3072;5,4218;1,48;2,26;5,61;10;51,4165;5,1266;1,97;2,72;6,01;9;51,4905;5,3942;1,53;2,22;5,42;13;51,4738;5,4428;2,38;3,28;6,90;15
